index,case_dir,sim_id,r_p
110,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05631,bcc_lattice_rp_05631,0.056319926398527974
111,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05633,bcc_lattice_rp_05633,0.056337926758535176
112,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05635,bcc_lattice_rp_05635,0.056356927138542776
113,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05637,bcc_lattice_rp_05637,0.05637492749854997
114,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05639,bcc_lattice_rp_05639,0.05639392787855757
115,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05641,bcc_lattice_rp_05641,0.05641192823856477
116,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05643,bcc_lattice_rp_05643,0.05643092861857237
117,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05644,bcc_lattice_rp_05644,0.056448928978579574
118,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05646,bcc_lattice_rp_05646,0.056467929358587174
119,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05648,bcc_lattice_rp_05648,0.056485929718594376
120,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05650,bcc_lattice_rp_05650,0.056504930098601976
121,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05652,bcc_lattice_rp_05652,0.05652293045860918
122,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05654,bcc_lattice_rp_05654,0.05654193083861678
123,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05655,bcc_lattice_rp_05655,0.05655993119862397
124,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05657,bcc_lattice_rp_05657,0.056577931558631174
125,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05659,bcc_lattice_rp_05659,0.056596931938638774
126,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05661,bcc_lattice_rp_05661,0.056614932298645976
127,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05663,bcc_lattice_rp_05663,0.056633932678653576
128,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05665,bcc_lattice_rp_05665,0.05665193303866078
